"se_history_id";"se_history_rootid";"se_history_previd";"se_history_nextid";"se_history_ins_batchid";"se_history_mut_batchid";"se_history_sourcekey";"se_history_sourcechecksum";"se_history_validfrom";"se_history_validto";"aanlegdatum";"ander_net";"bovenliggend_asset_collectie";"bovenliggend_asset_id";"change_id";"change_state";"eigenaar";"e_ls_ov_kabelsubgroep_id";"gebruik";"gemerkt";"gis_e_ls_kabel_type_id";"groep_nummer";"groep_volgnummer";"id";"lengte";"ligging_kaart";"master_asset_id";"opmerkingen";"opvoerdatum";"opvoergebruiker";"rwo_id";"sdl_metahistoryrootid";"status";"status_verkort";"stg_metahistoryrootid";"sdl_metahistoryid";"stg_metahistoryid"
2826595;1076905;1076905;;3;;"755395";"1fddd98b06fe6eaf55ef5597f2997c69";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1958-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;5455522426374721561;0;Active;Enexis;5455522426374721561;OV;;4795641963091067125;;;40415243;205.5111400571597;MULTILINESTRING ((162216.113 399038.226, 162217.063 399038.443, 162217.3066979881 399038.52615054813, 162217.52806121658 399038.65796290495, 162217.71755044922 399038.8327568624, 162217.867 399039.043, 162217.99103478887 399039.2840644311, 162218.0949761244 399039.53435003833, 162218.17814549903 399039.7922230086, 162218.24 399040.056, 162218.261 399040.163, 162218.30843816182 399040.4829576759, 162218.32781368255 399040.8057557663, 162218.31897844872 399041.1289266861, 162218.282 399041.45, 162218.173 399042.131, 162218.0236996539 399042.87098834966, 162217.814 399043.597, 162217.69465244637 399043.9155357768, 162217.55251423403 399044.224631451, 162217.38833966883 399044.5226466993, 162217.203 399044.808, 162216.78771433042 399045.3489697858, 162216.33000000002 399045.854, 162215.627 399046.569, 162197.134 399062.542, 162194.862 399064.522, 162192.881 399066.265, 162190.627 399068.26300000004, 162187.794 399070.808, 162184.94700000001 399074.08, 162184.741 399074.322, 162184.22451886325 399074.9832640324, 162183.749 399075.675, 162181.37900000002 399079.358, 162181.11711003853 399079.7828598132, 162180.8725569387 399080.2177800733, 162180.6457324698 399080.66206404695, 162180.437 399081.115, 162179.014 399084.375, 162178.64002033195 399085.30100782006, 162178.318 399086.24700000003, 162177.996 399087.288, 162177.72501507276 399088.2492539252, 162177.502 399089.223, 162176.489 399094.227, 162176.32654574254 399095.2122554762, 162176.23500000002 399096.206, 162176.021 399100.015, 162176.00330955873 399101.01224886195, 162176.064 399102.00800000003, 162176.63700000002 399107.75, 162176.76978668495 399108.73949383915, 162176.968 399109.718, 162177.438 399111.694, 162177.69301498108 399112.65999563056, 162177.996 399113.612, 162178.933 399116.318, 162179.2930426662 399117.24873157596, 162179.719 399118.151, 162181.734 399122.049, 162182.526 399123.581, 162184.44700000001 399126.439, 162184.73366352983 399126.8473361739, 162185.0365513999 399127.2437087985, 162185.35516997936 399127.62747188634, 162185.689 399127.998, 162190.35 399132.969, 162190.70001237237 399133.32329747506, 162191.06783948682 399133.6591472559, 162191.45250799932 399133.97566061676, 162191.853 399134.272, 162197.73500000002 399138.39900000003, 162198.14971493476 399138.675864418, 162198.57654669005 399138.93366855197, 162199.01461091838 399139.1718782605, 162199.46300000002 399139.39, 162203.883 399141.414, 162204.80476728815 399141.79645322025, 162205.752 399142.11, 162209.698 399143.254, 162210.66601196572 399143.4949431628, 162211.65 399143.66000000003, 162217.084 399144.359, 162218.0780031629 399144.4464375326, 162219.076 399144.455, 162223.449 399144.318, 162224.44649807885 399144.25922867557, 162225.439 399144.145, 162225.892 399144.081, 162226.134 399144.045, 162227.285 399143.84, 162227.857 399143.717, 162228.797 399143.50200000004, 162230.746 399143.054, 162232.233 399142.711, 162233.20074647685 399142.46373689396, 162234.15600000002 399142.17, 162235.429 399141.746, 162236.36423268213 399141.3969584371, 162237.272 399140.982, 162238.258 399140.489, 162239.1444973918 399140.0264952439, 162240.014 399139.533, 162241.199 399138.833, 162242.905 399137.79000000004, 162243.725 399137.273, 162244.55248413706 399136.71447779186, 162245.345 399136.107, 162245.579 399135.917, 162247.11800000002 399134.64, 162267.051 399117.792, 162267.646 399117.289));8410456966803977586;;2004-06-22 00:00:00.000;fbrandt;{0, 0, 0};755395;In bedrijf;;328685;2721811;328685
2826596;1076906;1076906;;3;;"755396";"255c9979bfd6fe07527ae01590d70fc6";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1958-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;5455522426374721723;0;Active;Enexis;5455522426374721723;OV;;4795641963091067125;;;40415245;107.27706112895511;MULTILINESTRING ((162426.592 398911.652, 162423.664 398910.452, 162423.11234881994 398910.24495058, 162422.5496879563 398910.0702243772, 162421.97792539856 398909.92841389024, 162421.399 398909.82, 162420.82286358124 398909.7678205643, 162420.24504218486 398909.79141455126, 162419.67548527243 398909.8903756979, 162419.124 398910.063, 162418.574 398910.276, 162418.00195998323 398910.5342423007, 162417.46141522704 398910.85312284064, 162416.95877522085 398911.22886050545, 162416.5 398911.657, 162416.22207904953 398911.96454248164, 162415.96314788502 398912.28836183803, 162415.72416116134 398912.62726417783, 162415.506 398912.98, 162415.30201210754 398913.3620060538, 162415.122 398913.756, 162415.089 398913.835, 162414.54852643952 398915.2325095182, 162414.083 398916.657, 162414.003 398916.924, 162413.143 398919.798, 162411.335 398925.806, 162401.701 398957.384, 162396.74 398973.645, 162395.127 398977.991, 162394.5932491658 398979.3924996805, 162394.036 398980.78500000003, 162391.663 398986.576, 162390.528 398989.353, 162388.52 398994.289, 162387.92448590722 398995.66499331186, 162387.27 398997.01300000004, 162384.558 399002.30100000004));8410456966803977587;;2004-06-22 00:00:00.000;fbrandt;{0, 0, 0};755396;In bedrijf;;328686;2721812;328686
2826597;195875;195875;;3;;"755397";"28a612161aecab813de24070041f252f";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1979-12-25 00:00:00.000;;;;0;Active;Enexis;0;LS;;4795641963091067179;;;40483834;20.901303983743574;MULTILINESTRING ((78727.27 390267.869, 78727.436 390267.788, 78728.16149933444 390267.4259986689, 78728.878 390267.04600000003, 78729.56970301064 390266.6254303452, 78730.219 390266.142, 78730.83471996518 390265.5957185518, 78731.408 390265.005, 78731.664 390264.701, 78732.023 390264.249), (78716.938 390277.333, 78717.46 390277.124, 78717.6067283636 390277.0348740363, 78717.717 390276.902, 78717.7840993607 390276.74189316295, 78717.807 390276.57, 78717.807 390276.368, 78717.81863849956 390276.1834013373, 78717.85432788194 390276.0019722211, 78717.91345412837 390275.82683405234, 78717.995 390275.661, 78720.638 390271.08400000003), (78720.638 390271.08400000003, 78727.27 390267.869));8410456966803977593;;2004-04-23 00:00:00.000;crwillem;{0, 0, 0};755397;Buiten bedrijf;(BB);328688;2721813;328688
2826598;195876;195876;;3;;"755398";"2d64f444a0231aabf06466a67d22d047";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1958-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;5455522426379420080;0;Active;Enexis;5455522426379420080;LS;;4795641963091068685;;;40483835;10.140924960429935;MULTILINESTRING ((99668.76000000001 398960.34, 99668.735 398960.892), (99668.174 398951.295, 99668.3663841517 398951.31852376316, 99668.55031365772 398951.37965515774, 99668.7185094138 398951.4759748773, 99668.86431498695 398951.6036710199, 99668.98196004704 398951.75768994517, 99669.06678873072 398951.93193627574, 99669.11544389941 398952.11951412365, 99669.126 398952.313, 99669.124 398952.34500000003), (99669.124 398952.34500000003, 99669.092 398953.04000000004, 99668.76000000001 398960.34));8410456966803977594;;2004-05-28 00:00:00.000;crwillem;{0, 0, 0};755398;In bedrijf;;328689;2721814;328689
1364695;1364695;;3239960;1;3;"1144894";"85c6cb1bcd47d33b9c1d3706442058ab";2022-12-06 11:45:00.000;2023-01-17 11:39:00.000;1970-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;3964338613318459118;0;Active;Enexis;3964338613318459118;LS;;4795641963091067567;;;56382157;1.314277367985921;MULTILINESTRING ((274990.259 571590.033, 274989.449 571591.068));8410456966804524448;;2007-09-01 00:00:00.000;DISIS Migratie grn;{0, 0, 0};1144894;In bedrijf;;853240;;
1364690;1364690;;3254946;1;3;"1144886";a92d98298ef4668ad659ecb80d522409;2022-12-06 11:45:00.000;2023-01-17 11:39:00.000;2009-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;101604830;0;Active;Enexis;101604830;OV;;4795641963091067104;;;56382115;360.72388367286146;MULTILINESTRING ((274456.295 567974.97, 274456.77 567974.511, 274461.78500000003 567969.664, 274469.838 567962.13, 274488.806 567944.385, 274491.412 567941.917, 274516.465 567918.196, 274517.727 567917.001), (274321.579 568100.877, 274330.791 568091.974, 274331.086 568091.704, 274377.757 568048.892, 274378.57 568048.127, 274404.783 568023.442, 274405.542 568022.727, 274429.712 568000, 274452.14 567978.911, 274453.981 567977.207, 274454.607 567976.602, 274456.295 567974.97), (274253.58 568161.562, 274253.59 568161.331, 274253.636 568161.149, 274253.713 568160.977, 274253.818 568160.821, 274253.949 568160.686, 274254.365 568160.397, 274256.341 568159.02, 274261.427 568157.603, 274280.186 568139.917), (274280.186 568139.917, 274302.68700000003 568118.702, 274321.02400000003 568101.414, 274321.579 568100.877));8410456966804524407;;2007-09-01 00:00:00.000;DISIS Migratie grn;{0, 0, 0};1144886;Buiten bedrijf;(BB);853200;;
2827099;1532631;1532631;;3;;"1373811";b513850b9e6363cae2c84a78eaf5f8aa;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1966-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;5249712708856321318;0;Active;Enexis;5249712708856321318;OV;;4795641963091067032;;;1759829606489223846;4.1536363482501715;MULTILINESTRING ((91322.893 406006.19800000003, 91323.33049935884 406006.40284845117, 91323.77009598368 406006.6280442826, 91324.65274838319 406007.1379959589, 91325.53527639095 406007.7245729471, 91326.412 406008.384));8410456966804798286;   ;2005-09-06 00:00:00.000;wvissers;{0, 0, 0};1373811;In bedrijf;;1162775;3340116;1162775
2827100;1532632;1532632;;3;;"1373812";"844a6e60866d1e6c2472cd747a694430";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1972-12-07 00:00:00.000;;e_ls_ov_kabelsubgroep;1759829606491154865;0;Active;Enexis;1759829606491154865;OV;;4795641963091066972;;;1759829606489223847;20.574345190066197;MULTILINESTRING ((91326.067 405997.625, 91339.331 405981.897));8410456966804798287;;2014-06-23 00:00:00.000;ovl_avineon28;{0, 0, 0};1373812;In bedrijf;;1162776;3340117;1162776
3674351;1774220;1774220;;3;;"1702676";b7273f68d53ba11ab9fc58c47486fbbd;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1994-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;88827722;0;Active;Enexis;88827722;LS/OV;;4795641963091069949;;;5249712708853067331;28.02190427958844;MULTILINESTRING ((200397.155 360554.735, 200398.802 360549.974, 200399.96600000001 360546.61100000003, 200401.69700000001 360541.61, 200403.86000000002 360535.36100000003, 200403.90687463363 360535.1615279566, 200403.9121895261 360534.95667056664, 200403.87572198248 360534.7550113949, 200403.799 360534.565, 200402.265 360531.396, 200401.93600000002 360530.73600000003, 200400.75400000002 360528.60000000003));8410456966805261445; ;2009-03-05 00:00:00.000;h4_nabewerker08;{0, 0, 0};1702676;In bedrijf;;1608222;3669320;1608222
1365713;1365713;;3253703;1;3;"1146261";"0d302e91b564d13a7d74935c601cc3bf";2022-12-06 11:45:00.000;2023-01-17 11:39:00.000;1990-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;101558696;0;Active;Enexis;101558696;OV;;4795641963091067104;;;56384100;19.52463776948782;MULTILINESTRING ((209235.017 576498.779, 209234.95500000002 576499.111, 209234.992 576500, 209235.017 576500.593, 209231.364 576500.792, 209230.30000000002 576500.85, 209224.625 576501.162, 209217.33800000002 576501.525));8410456966804526291;;2007-09-02 00:00:00.000;DISIS Migratie grn;{0, 0, 0};1146261;In bedrijf;;855060;;
1365714;1365714;;3253704;1;3;"1146262";"6e56af0dcf2e855a244dca6a0e6f6ab7";2022-12-06 11:45:00.000;2023-01-17 11:39:00.000;1970-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;125272156;0;Active;Enexis;125272156;OV;;4795641963091067104;;;56384121;0.4259589182069088;MULTILINESTRING ((209064.47 576692.416, 209064.055 576692.3200000001));8410456966804526308;;2007-09-02 00:00:00.000;DISIS Migratie grn;{0, 0, 0};1146262;In bedrijf;;855061;;
1365715;1365715;;3253705;1;3;"1146263";"9a1d2a7ae490adcd625bbddb70dc70b4";2022-12-06 11:45:00.000;2023-01-17 11:39:00.000;1970-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;7804065905953131073;0;Active;Enexis;7804065905953131073;OV;;4795641963091067104;;;56384122;18.6128571254743;MULTILINESTRING ((209228.758 576692.951, 209227.86000000002 576692.966, 209227.515 576692.9720000001, 209226.439 576692.99, 209225.429 576693.007), (209228.894 576678.566, 209228.491 576678.485), (209228.491 576678.485, 209228.574 576683.0160000001, 209228.758 576692.951), (209229.295 576678.6140000001, 209228.894 576678.566));8410456966804526309;;2007-09-02 00:00:00.000;DISIS Migratie grn;{0, 0, 0};1146263;In bedrijf;;855062;;
2827101;1077216;1077216;;3;;"755845";b967679d3e29d377d462373aefbda393;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1962-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;6868563638803917183;0;Active;Enexis;6868563638803917183;LS;;4795641963091067656;;;42012538;117.93835736444254;MULTILINESTRING ((108253.299 399860.775, 108253.174 399861.425, 108253.156 399861.493, 108253.145 399861.527, 108253.107 399861.55700000003), (108333.478 399870.82, 108330.198 399870.219, 108317.398 399867.581, 108317.007 399867.5, 108315.311 399867.151, 108289.589 399862.356), (108253.107 399861.55700000003, 108253.04506250001 399861.72968750005, 108252.94325 399861.83775, 108252.80156249998 399861.88118749997, 108252.62 399861.86, 108250.918 399861.41000000003, 108250.498 399861.298, 108249.72925 399861.1325, 108248.94900000001 399861.038, 108248.781 399861.026, 108248.17625 399861.012, 108247.594 399861.06200000003), (108268.142 399858.119, 108254.867 399855.408, 108254.77 399855.39900000003, 108254.72657299503 399855.40988060937, 108254.693 399855.44, 108254.682 399855.456), (108254.682 399855.456, 108253.299 399860.775), (108246.765 399861.01, 108246.78600000001 399860.992, 108246.91276073866 399860.9222515409, 108247.056 399860.9, 108247.519 399861.055, 108247.594 399861.06200000003), (108289.589 399862.356, 108289.166 399862.271, 108281.675 399860.76, 108279.63 399860.347), (108274.031 399859.283, 108271.777 399858.837), (108271.777 399858.837, 108268.142 399858.119), (108279.63 399860.347, 108276.822 399859.781, 108274.031 399859.283), (108357.606 399875.77, 108357.452 399875.74, 108357.432 399875.73600000003, 108355.393 399875.342, 108354.587 399875.186, 108344.253 399873.031), (108344.253 399873.031, 108333.478 399870.82));8410456966803978209;;2004-11-04 00:00:00.000;mcrom;{0, 0, 0};755845;In bedrijf;;329294;2722259;329294
2827102;195996;195996;;3;;"755846";"341218d3b68cc31bc1b4b97633e2a459";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2000-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;88912302;0;Active;Enexis;88912302;LS/OV;;4795641963091067584;;;42016794;68.12688845724867;MULTILINESTRING ((195112.456 325011.52400000003, 195106.85 325017.83400000003), (195105.163 325018.907, 195103.323 325020.375, 195102.45 325021.072, 195102.26934900673 325021.1581738875, 195102.06946564777 325021.1686698551, 195101.88077540847 325021.10189024656, 195101.73200000002 325020.968, 195101.71855906985 325020.9487989798, 195101.706 325020.929, 195097.438 325014.28, 195094.723 325010.029, 195093.859 325008.67600000004, 195093.21300000002 325007.664, 195089.259 325001.473, 195088.318 325000, 195083.994 324993.229, 195083.01 324991.721, 195077.64800000002 324983.499, 195075.807 324980.636, 195074.747 324978.98600000003), (195106.85 325017.83400000003, 195105.163 325018.907), (195111.237 325008.878, 195111.044 325009.055, 195111.056 325009.044, 195111.02112677705 325009.15575710597, 195111.047 325009.27, 195112.688 325011.169, 195112.69400000002 325011.17600000004, 195112.719894444 325011.25477817457, 195112.682 325011.329, 195112.677 325011.333, 195112.456 325011.52400000003));8410456966803978211;;2004-07-12 00:00:00.000;ttubee;{0, 0, 0};755846;In bedrijf;;329304;2722260;329304
2827103;1077217;1077217;;3;;"755847";"74226f00fffc3557559446a48ff67431";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2000-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;88912302;0;Active;Enexis;88912302;LS/OV;;4795641963091067584;;;42016795;0.6324463741429887;MULTILINESTRING ((195074.747 324978.98600000003, 195074.514 324978.623, 195074.405 324978.454));8410456966803978212;;2004-07-12 00:00:00.000;ttubee;{0, 0, 0};755847;In bedrijf;;329305;2722261;329305
2827104;1062563;1062563;;3;;"755259";"623e686c9abd744a3a25966d04ce9563";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1999-12-25 00:00:00.000;(OV);e_ls_ov_kabelsubgroep;88912306;0;Active;Enexis;88912306;LS/OV;;4795641963091069651;;;42016819;10.988137560792506;MULTILINESTRING ((194528.535 323689.161, 194528.5914519939 323688.8443753302, 194528.70381398062 323688.54295306763, 194528.86844265962 323688.26650673035, 194529.08000000002 323688.02400000003, 194535.078 323682.279, 194536.085 323681.315));8410456966803978228;  ;2004-07-14 00:00:00.000;ttubee;{0, 0, 0};755259;In bedrijf;;329320;2722262;329320
2827604;1077533;1077533;;3;;"756294";"863f87ef224e1e698ca5142079dcccc9";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2004-06-28 00:00:00.000;;e_ls_ov_kabelsubgroep;88912587;0;Active;Enexis;88912587;LS;;4795641963091067739;;;42047141;16.226595968155806;MULTILINESTRING ((153778.225 416397.89, 153778.252 416397.856), (153778.252 416397.856, 153778.856 416397.107, 153780.276 416395.34500000003, 153780.768 416394.735), (153780.768 416394.735, 153781.324 416394.04600000003, 153785.358 416389.04000000004), (153785.358 416389.04000000004, 153786.518 416387.602), (153777.902 416398.272, 153778.123 416398.014, 153778.225 416397.89), (153776.268 416400.18, 153776.494 416399.916, 153776.693 416399.684, 153777.902 416398.272));8410456966803978831;   ;2004-11-11 00:00:00.000;hbrok;{0, 0, 0};756294;In bedrijf;;329910;2722700;329910
2827605;1607110;1607110;;3;;"1474554";"3b0dea0d014c2673d5b18aaafb9466c4";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1997-06-01 00:00:00.000;;e_ls_ov_kabelsubgroep;2653511381940887984;0;Active;Enexis;2653511381940887984;LS/OV;;4795641963091069071;;;2653511381940479732;3.078815971481477;MULTILINESTRING ((196985.77000000002 355702.971, 196985.763 355702.958, 196985.688875 355702.7649375, 196985.65350000001 355702.56875000003, 196985.656875 355702.3694375, 196985.699 355702.167, 196985.74300000002 355702.01900000003, 196985.79400000002 355701.90931250004, 196985.86800000002 355701.84225, 196985.96500000003 355701.8178125, 196986.085 355701.836, 196986.612 355701.989, 196987.673 355702.288));8410456966804941090;;2015-03-10 00:00:00.000;hbkp_avineon27;{0, 0, 0};1474554;In bedrijf;;1298696;3440961;1298696
2827606;1077535;1077535;;3;;"756295";"31911ed82b608c02979ea15d63f6a1bb";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2004-06-28 00:00:00.000;;e_ls_ov_kabelsubgroep;88912543;0;Active;Enexis;88912543;OV;;4795641963091067125;;;42047151;69.82256438522379;MULTILINESTRING ((153831.573 416331.727, 153832.524 416330.494, 153832.742 416330.211, 153838.051 416323.637, 153841.94700000001 416318.81200000003, 153842.188 416318.514, 153846.034 416313.75200000004, 153850.625 416308.067, 153850.64800000002 416308.039, 153855.105 416302.51900000003, 153856.09 416301.299, 153858.876 416297.849, 153865.981 416289.05100000004, 153866.016 416289.00800000003, 153870.684 416283.228, 153875.407 416277.379));8410456966803978832;;2004-11-11 00:00:00.000;hbrok;{0, 0, 0};756295;In bedrijf;;329911;2722701;329911
2827607;1077536;1077536;;3;;"756296";"20323ec93e8b4ca3b6011544829d7a3a";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2004-06-28 00:00:00.000;;e_ls_ov_kabelsubgroep;88912545;0;Active;Enexis;88912545;LS;;4795641963091067170;;;42047152;69.82256438522379;MULTILINESTRING ((153831.573 416331.727, 153832.524 416330.494, 153832.742 416330.211, 153838.051 416323.637, 153841.94700000001 416318.81200000003, 153842.188 416318.514, 153846.034 416313.75200000004, 153850.625 416308.067, 153850.64800000002 416308.039, 153855.105 416302.51900000003, 153856.09 416301.299, 153858.876 416297.849, 153865.981 416289.05100000004, 153866.016 416289.00800000003, 153870.684 416283.228, 153875.407 416277.379));8410456966803978833; ;2004-11-11 00:00:00.000;hbrok;{0, 0, 0};756296;In bedrijf;;329912;2722702;329912
2827608;1077504;1077504;;3;;"756297";"34491d0f01a242349fc1f1401239c37b";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2004-06-28 00:00:00.000;;e_ls_ov_kabelsubgroep;5455522426379034812;0;Active;Enexis;5455522426379034812;LS;;4795641963091067170;;;42047159;55.40722867788069;MULTILINESTRING ((153741.727 416443.496, 153745.27 416438.776, 153746.9 416436.605, 153749.82200000001 416432.969, 153753.259 416428.693, 153753.595 416428.275, 153758.703 416421.919, 153762.324 416417.414, 153766.84 416411.794, 153772.039 416405.325, 153773.755 416403.19, 153774.758 416401.942), (153774.758 416401.942, 153775.82200000001 416400.7, 153775.865 416400.65, 153775.928 416400.576, 153776.268 416400.18));8410456966803978834;  ;2004-11-11 00:00:00.000;hbrok;{0, 0, 0};756297;In bedrijf;;329913;2722703;329913
2827609;1077528;1077528;;3;;"756298";b4bb0723fe149ff2a1a099fd61046f74;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1957-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;5455522426377555217;0;Active;Enexis;5455522426377555217;LS;;4795641963091067656;;;42047169;1.4331129734967805;MULTILINESTRING ((167011.84 413082.694, 167011.816 413082.699, 167011.71073262428 413082.75288328726, 167011.64800000002 413082.853, 167011.576 413083.093, 167011.506 413083.326), (167012.27 413082.724, 167012.502 413082.791), (167011.84 413082.694, 167012.0564845417 413082.687226721, 167012.27 413082.724));8410456966803978835; ;2004-11-17 00:00:00.000;hbrok;{0, 0, 0};756298;In bedrijf;;329914;2722704;329914
2827610;196121;196121;;3;;"756299";b81586f1992f76c25eae6c53e7244514;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2000-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;5455522426377172205;0;Active;Enexis;5455522426377172205;LS;;4795641963091067739;;;42055523;17.224943998997144;MULTILINESTRING ((78518.339 388850.844, 78518.321 388850.849, 78518.1658539184 388850.8780495142, 78518.00803436477 388850.8762770583, 78517.85360280336 388850.8437507082, 78517.70849057382 388850.78171972145, 78517.57827108308 388850.6925665572, 78517.46794574425 388850.5797153709, 78517.38175188458 388850.4475005017, 78517.323 388850.30100000004, 78517.096 388849.52, 78514.123 388839.273), (78513.338 388838.768, 78513.46512616824 388838.76069265726, 78513.5914574946 388838.776199998, 78513.7129327539 388838.81402350136, 78513.82564683097 388838.8729472396, 78513.92597625997 388838.95107696706, 78514.01069570945 388839.0459010152, 78514.07708166838 388839.1543710363, 78514.123 388839.273), (78512.51 388838.998, 78513.247 388838.788, 78513.338 388838.768), (78520.822 388850.143, 78518.339 388850.844));8410456966803978863; ;2004-07-21 00:00:00.000;wvissers;{0, 0, 0};756299;In bedrijf;;329938;2722705;329938
2827611;1521818;1521818;;3;;"1359075";ad20c837c022e6b6e6fb69cda0e4f964;2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;1975-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;5455522426378532829;0;Active;Enexis;5455522426378532829;OV;;4795641963091067032;;;1593733523117436134;28.100001018702553;MULTILINESTRING ((133718.825 394692.958, 133718.15600000002 394692.985, 133717.82200000001 394693, 133690.753 394694.212));8410456966804782328;;2014-03-25 00:00:00.000;ovl_avineon64;{0, 0, 0};1359075;In bedrijf;;1142817;3326072;1142817
1366792;1366792;;3255299;1;3;"1147743";"61bc44332bb7b5120b0a1039d7a83a6b";2022-12-06 11:45:00.000;2023-01-17 11:39:00.000;1970-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;101563720;0;Active;Enexis;101563720;OV;;4795641963091067137;;;56386233;145.77035099762244;MULTILINESTRING ((213206.229 583438.848, 213206.259 583437.811, 213206.286 583436.88, 213206.495 583433.4670000001, 213206.891 583426.978, 213206.92500000002 583426.415, 213207.288 583420.49, 213207.317 583420.011, 213207.729 583413.262, 213208.125 583406.775, 213208.168 583406.077, 213208.521 583400.2880000001, 213208.747 583396.595, 213209.29200000002 583391.666, 213209.558 583387.975, 213210.024 583381.491, 213210.491 583375.008, 213210.52000000002 583374.609, 213210.98 583368.214, 213211.44700000001 583361.731, 213211.913 583355.248, 213211.933 583354.965, 213212.179 583351.558, 213212.77000000002 583346.4990000001, 213212.83000000002 583345.701, 213213.02000000002 583343.208, 213213.528 583336.527, 213214.057 583329.683, 213214.293 583326.5920000001, 213214.717 583321.571, 213214.956 583317.578, 213215.127 583314.713, 213215.329 583311.3200000001, 213215.767 583304.034, 213215.91700000002 583301.539, 213216.035 583299.803, 213216.10700000002 583298.991, 213216.234 583298.309, 213216.42 583297.64, 213216.663 583296.99, 213216.962 583296.3640000001, 213217.183 583295.99, 213217.315 583295.7660000001, 213217.718 583295.202, 213218.169 583294.674, 213218.663 583294.189));8410456966804528321;;2007-09-02 00:00:00.000;DISIS Migratie grn;{0, 0, 0};1147743;Buiten bedrijf;(BB);857091;;
1366793;1366793;;3255301;1;3;"1147744";"02c556fe6df36d7f45b5351c3d55df78";2022-12-06 11:45:00.000;2023-01-17 11:39:00.000;1970-12-25 00:00:00.000;;e_ls_ov_kabelsubgroep;101563704;0;Active;Enexis;101563704;OV;;4795641963091067104;;;56386235;9.774863114704761;MULTILINESTRING ((213258.19700000001 583464.762, 213258.491 583464.822, 213265.699 583466.301, 213266.221 583466.408), (213266.221 583466.408, 213265.931 583467.965));8410456966804528323;;2007-09-02 00:00:00.000;DISIS Migratie grn;{0, 0, 0};1147744;Buiten bedrijf;(BB);857093;;
2828112;196495;196495;;3;;"757641";"7815c1ea22207d7a896eae128724e016";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2000-12-25 00:00:00.000;;;;0;Active;Enexis;0;;;3757828807537460732;;;42549331;30.487554133027594;MULTILINESTRING ((162263.024 390983.645, 162265.914 391012.813), (162262.908 390982.474, 162263.024 390983.645));8410456966803980659;;2004-09-07 00:00:00.000;jdriesse;{0, 0, 0};757641;In bedrijf;;331726;2724340;331726
2828113;1078469;1078469;;3;;"757642";"8c024e61d4d0445fc2352f84ced55ef6";2023-01-17 11:39:00.000;9999-12-31 23:59:59.000;2000-12-25 00:00:00.000;;;;0;Active;Enexis;0;;;3757828807537460732;;;42549332;30.487554133027594;MULTILINESTRING ((162263.024 390983.645, 162265.914 391012.813), (162262.908 390982.474, 162263.024 390983.645));8410456966803980660;;2004-09-07 00:00:00.000;jdriesse;{0, 0, 0};757642;In bedrijf;;331727;2724341;331727
